Date,Words,Prevalence,Count,MainTopic,TopTopic
8/29/2016,"program, accredited, regionally, online, higher, commission",0.009434592,642,program,courses
10/7/2016,"technology, program, learning, security, network, english",0.007977452,369,program,courses
10/11/2016,"program, security, certificate, information, network, technology",0.007149652,341,program,courses
9/7/2016,"program, security, courses, accredited, network, lab, virtual",0.0083468,319,program,courses
8/27/2016,"program, offer, degree, masters, leadership, development, certificate",0.023294484,115,program,courses
10/1/2016,"idea, classes, student, graduate, money, experience, eligible",0.010946983,39,classes,courses
8/27/2016,"program, start, process, apply, scholarship, initial",0.033014503,101,program,courses
8/27/2016,"courses, life, point, check, classroom, background",0.017875101,88,courses,courses
8/27/2016,"program, education, special, doctor, phd",0.018082134,39,program,courses
9/15/2016,"program, degree, masters, bachelor",0.031521534,3190,program,courses
9/9/2016,"program, degree, masters, bachelor, criminal, psychology",0.031031892,2414,program,courses
10/11/2016,"program, accredited, hours, quarter, internship, practicum, residency",0.007901975,374,program,courses
10/7/2016,"program, accredited, work, quarter, regionally, cost, field",0.009023489,406,program,courses
9/30/2016,"program, counseling, license, state, licensure, face",0.016205999,1090,program,courses
9/20/2016,"program, counseling, license, state, licensure, internship",0.017678689,1471,program,courses
9/19/2016,"program, counseling, residency, classes, internship, practicum, travel",0.008555082,506,program,courses
10/1/2016,"program, faculty, counseling, internship, accredited",0.011105762,27,program,courses
9/12/2016,"quarter, program, residency, work, dissertation, travel, faculty",0.007770561,485,quarter,courses
9/16/2016,"program, quarter, work, classes, accredited, internship, residency, regionally",0.004985026,166,program,courses
10/3/2016,"program, residency, work, quarter, practicum, travel, supervision",0.009479363,687,program,courses
10/12/2016,"program, social, work, accredited, worker, resume",0.009251163,629,program,courses
9/10/2016,"program, sounds, school, quarter, fall, state, licensure",0.006592768,46,program,courses
9/14/2016,"program, state, license, requirements, accreditation, practicum",0.010816367,627,program,courses
10/5/2016,"program, state, requirements, license, internship, accredited",0.011294053,755,program,courses
10/10/2016,"program, state, requirements, license, licensure, internship",0.015859959,1385,program,courses
10/6/2016,"program, state, work, accredited, internship, residency, practicum",0.010101515,608,program,courses
9/13/2016,"program, state, work, requirements, practicum, internship, recommend",0.00864078,553,program,courses
9/21/2016,"program, work, license, accredited, internship, practicum, residency",0.009319339,445,program,courses
10/4/2016,"program, work, state, internship, residency, practicum, travel",0.004976469,219,program,courses
10/17/2016,"program, university, masters, capella, interested, pursuing",0.084086082,2597,program,courses
9/30/2016,"quarter, student, loans, pay, tuition, discount",0.010878058,1004,quarter,courses
8/29/2016,"program, doctor, public, health, phd, capstone",0.013895592,1172,program,courses
10/6/2016,"program, doctor, research, phd, dissertation, behavior",0.013926737,1637,program,courses
10/5/2016,"program, phd, research, dissertation, limit, residency",0.007128897,463,program,courses
9/8/2016,"program, residency, internship, work, practicum, travel",0.006095114,301,program,courses
9/7/2016,"program, state, work, license, internship, marriage",0.017839681,898,program,courses
9/9/2016,"program, work, research, doctor, dissertation, phd, psychologist",0.00672986,228,program,courses
9/6/2016,"classes, books, start, email, bookstore, registered, download",0.029268951,3175,classes,courses
9/1/2016,"books, click, unit, discussion, purchase, bookstore",0.011472729,740,books,courses
9/14/2016,"classes, finish, basically, sense, math, semester",0.01335649,2281,classes,courses
9/23/2016,"classes, flex, program, weeks, flex_path, traditional, assignments",0.009937112,635,classes,courses
9/16/2016,"classes, online, weeks, full, apply",0.016414598,2178,classes,courses
9/2/2016,"books, order, kit, resources, bookstore, store",0.009339494,355,books,courses
9/10/2016,"classes, quarter, job, questions, amount",0.012741375,132,classes,courses
9/12/2016,"classes, quarter, start, weeks, break, scholarship",0.018018512,3351,classes,courses
9/15/2016,"classes, start, quarter, pay, payment, weeks",0.022079542,2666,classes,courses
9/7/2016,"classes, start, weeks, plan, academic",0.031999303,3749,classes,courses
9/13/2016,"classes, transfer, electives, general, core, math",0.012847886,2257,classes,courses
9/20/2016,"classes, weeks, finish, start, semester",0.019351038,3455,classes,courses
9/21/2016,"classes, weeks, flex, program, flex_path",0.022704804,2589,classes,courses
9/9/2016,"classes, weeks, quarter, full, half",0.019907306,2723,classes,courses
9/8/2016,"classes, weeks, start, next, core, math",0.015033654,2179,classes,courses
9/2/2016,"program, flex, complete, traditional, gpa, pass",0.013206501,693,program,courses
8/30/2016,"program, work, security, network, technology, associates",0.005262976,193,program,courses
9/9/2016,"books, box, order, bookstore, materials",0.013324844,959,books,courses
8/29/2016,"books, buy, order, access, purchase, download, bookstore",0.007841554,501,books,courses
9/12/2016,"books, cover, resources, order, bookstore, style, purchase",0.008555923,695,books,courses
9/22/2016,"books, order, access, bookstore, purchase",0.008705248,671,books,courses
8/31/2016,"books, order, quarter, resource, throw, bookstore",0.010328911,627,books,courses
9/26/2016,"books, orientation, access, registered",0.014704306,1719,books,courses
9/19/2016,"books, questions, order, purchase, bookstore, library",0.010419989,757,books,courses
8/30/2016,"books, refund, resources, materials, realistic, bookstore",0.00871967,479,books,courses
9/23/2016,"books, resource, access, buy, bookstore, download, purchase",0.009026976,482,books,courses
9/8/2016,"books, resources, order, bookstore, purchase",0.010771851,670,books,courses
9/7/2016,"books, resources, questions, materials, bookstore, store, purchase",0.013843419,1125,books,courses
8/29/2016,"hours, minutes, asked, tonight, clock",0.017455287,2873,hours,courses
9/7/2016,"program, university, capella, enrollment, counselor, justice",0.066338973,4100,program,courses
10/17/2016,"program, terms, learning, knowledge, test, curriculum",0.004239452,130,program,courses
9/7/2016,"program, terms, masters, education, fan, cycle, integrated, share",0.003808901,152,program,courses
9/26/2016,"program, courses, complete, requirements",0.013144781,2030,program,courses
10/4/2016,"program, quarter, requirements, complete, typically, cost",0.013019773,1533,program,courses
9/19/2016,"program, clinical, state, license, psychologist, dnp, licensure",0.011733026,1068,program,courses
8/30/2016,"program, counseling, license, state, internship, mental",0.014978279,724,program,courses
8/31/2016,"program, license, state, requirements, licensure, clinical",0.014290675,900,program,courses
9/6/2016,"quarter, classes, student, weeks, typically, cost, break",0.016311772,1449,quarter,courses
8/29/2016,"quarter, cost, weeks, program, break",0.012320849,1179,quarter,courses
9/19/2016,"classes, quarter, courses, start, scholarship, cost",0.022790894,3013,classes,courses
9/21/2016,"courses, quarter, work, pretty, descriptions, single, individual",0.009018286,747,courses,courses
9/20/2016,"quarter, start, courses, scholarship, break, cost",0.014040128,1538,quarter,courses
10/8/2016,"program, based, university, forward",0.044823557,363,program,courses
9/22/2016,"program, doctor, phd, apply, study",0.020356725,3011,program,courses
8/29/2016,"program, interested, connect, counselor, pursue, inquired, inquiry",0.03495635,3046,program,courses
9/12/2016,"program, questions, fit, bit, excellent, wonderful",0.02672997,4354,program,courses
10/15/2016,"program, work, nursing, best, undergrad",0.047152746,211,program,courses
8/31/2016,"assignments, discussion, work, paper, instructor, format",0.008560924,516,assignments,courses
9/19/2016,"classes, discussion, paper, writing, unit, assignments",0.015380405,1816,classes,courses
8/31/2016,"program, school, basically, difficulty, marriage, camera, colorado",0.001940287,42,program,courses
8/30/2016,"program, work, quarter, questions, potentially, treatment, dissertation, pursue",0.003222133,83,program,courses
8/29/2016,"program, work, student, faculty, supervision, travel, practicum",0.004360501,185,program,courses
8/30/2016,"courses, complete, start, program, electives, general, core",0.012623825,1172,courses,courses
8/31/2016,"courses, quarter, questions, work, descriptions, tele, math",0.011294152,883,courses,courses
8/31/2016,"program, student, requirements, california, rep, internship, cake",0.003957944,138,program,courses
9/23/2016,"classes, online, start, job, college, associates",0.017146396,1686,classes,courses
10/1/2016,"program, work, courses, information, grants, level, assignments, behavior",0.012411173,28,program,courses
10/5/2016,"courses, degree, program, accredited, regionally, division",0.009314004,567,courses,courses
10/13/2016,"program, flex, complete, flex_path, traditional, session",0.009380513,509,program,courses
10/11/2016,"program, flex, courses, complete, traditional, flex_path, pace",0.011255177,943,program,courses
10/7/2016,"program, flex, traditional, weeks, flex_path, pass",0.013349266,878,program,courses
10/10/2016,"program, flex, weeks, traditional, flex_path, pace",0.011818645,940,program,courses
9/29/2016,"program, school, accreditation, learning, regionally, commission, environment",0.008237505,600,program,courses
9/27/2016,"program, school, degree, requirements, elective, environment, communication, employees",0.00250755,105,program,courses
10/12/2016,"classes, weeks, flex, complete, flex_path, traditional, pace",0.014430392,1229,classes,courses
9/30/2016,"program, work, learning, accredited, flexibility, discussion, role",0.007154745,360,program,courses
10/1/2016,"general, classes, program, flex, traditional, flex_path",0.012463819,51,classes,courses
9/12/2016,"project, paper, back, management, competencies, supply",0.005255899,401,project,courses
8/30/2016,"program, bit, information, best, goal, fit",0.023616892,3356,program,courses
9/6/2016,"program, information, bit, questions, specific, interested",0.042290145,4261,program,courses
9/10/2016,"program, information, convenience, familiar, earliest",0.033385583,395,program,courses
9/24/2016,"program, information, email, send, technology, contact",0.058169959,327,program,courses
9/8/2016,"program, information, interested, connect, wonderful",0.03065835,3991,program,courses
9/14/2016,"program, information, masters, send, public",0.031972282,4496,program,courses
10/1/2016,"program, information, send, email, potentially, technology",0.053135902,230,program,courses
9/22/2016,"courses, complete, scholarship, requirements, core, electives",0.011082876,1280,courses,courses
9/15/2016,"courses, complete, specialization, requirements, core, electives",0.010492727,1026,courses,courses
8/30/2016,"program, enter, work, complete, paper, prior, competencies",0.004252048,164,program,courses
9/30/2016,"courses, general, program, transfer, division, electives",0.011086749,1017,courses,courses
9/14/2016,"courses, program, complete, requirements, electives, average, model",0.007519199,426,courses,courses
9/29/2016,"courses, quarter, requirements, program, eligible",0.011008149,1018,courses,courses
9/23/2016,"courses, quarter, start, transfer, electives, total",0.014007559,1397,courses,courses
10/4/2016,"courses, transfer, business, general, electives, core",0.009911031,1043,courses,courses
9/28/2016,"courses, transfer, program, complete, electives, evaluation",0.011568755,1124,courses,courses
9/6/2016,"classes, justice, criminal, work, war, forensic",0.007576972,295,classes,courses
8/30/2016,"schedule, meet, appointment, road, cancel",0.012931301,1688,schedule,courses
9/2/2016,"program, accredited, cost, quarter, residency, regionally",0.006877465,226,program,courses
8/31/2016,"quarter, cost, loans, courses, eligible, division, lower",0.009636294,607,quarter,courses
9/14/2016,"classes, degree, start, masters, heart, organizational, interview, industry",0.002407517,65,classes,courses
9/17/2016,"classes, degree, start, work, state, accredited, money, part",0.009060171,21,classes,courses
9/16/2016,"classes, masters, start, degree, sec, addiction, alaska, double",0.002763338,63,classes,courses
9/1/2016,"program, quarter, cost, start, eligible, typically",0.013497604,1033,program,courses
9/8/2016,"program, start, online, application, related, regionally, commission, discussion",0.009939359,620,program,courses
9/19/2016,"program, work, requirements, hours, board, field, limit, background",0.007952011,406,program,courses
8/31/2016,"program, work, background, idea, map, curiosity",0.003622366,10,program,courses
9/1/2016,"jump, classes, plug, include, photo, camera, camp",0.005260696,235,classes,courses
9/1/2016,"courses, transfer, program, complete, electives, division",0.012395256,1205,courses,courses
9/1/2016,"hours, part, half, post, response",0.007719445,815,hours,courses
9/28/2016,"hours, work, half, part, new_york, commitment",0.008434329,928,hours,courses
9/2/2016,"finance, courses, program, business, accounting, flexibility, core",0.007124101,332,courses,courses
9/21/2016,"program, health, public, work, informatics, policy",0.007994193,402,program,courses
9/29/2016,"program, research, complete, start, dissertation, faculty, position",0.005157642,359,program,courses
9/28/2016,"program, research, work, side, capstone, site",0.003381543,174,program,courses
9/30/2016,"program, certificate, masters, graduate, mba, accounting",0.013708007,1291,program,courses
9/21/2016,"program, counseling, masters, psychology, mental, behavior, clinical",0.023425362,1865,program,courses
9/29/2016,"program, masters, degree, bachelor, certificate",0.031519661,3854,program,courses
9/27/2016,"program, masters, degree, psychology, clinical, doctor",0.028349894,2696,program,courses
9/2/2016,"program, coach, professor, courses, advertising, organizational",0.003493564,62,program,courses
9/3/2016,"books, cover, classes, cost, tuition",0.01499778,48,books,courses
9/7/2016,"courses, complete, degree, division, lower, upper, resources",0.00741845,384,courses,courses
9/3/2016,"courses, complete, least, quarter, weeks",0.017956499,63,courses,courses
9/12/2016,"learning, courses, degree, education, division, competencies, accredited",0.007032429,481,courses,courses
9/9/2016,"program, courses, complete, work, division, structure, traditional, pace",0.009457983,457,program,courses
9/13/2016,"program, information, security, technology, network, accredited",0.007745402,448,program,courses
9/8/2016,"courses, program, complete, degree, division, lower, model",0.008723997,416,courses,courses
9/27/2016,"program, security, accredited, school, network, comment, government",0.004027746,164,program,courses
9/23/2016,"classes, technology, information, security, network, designed",0.006100977,298,classes,courses
9/6/2016,"courses, transfer, general, start, elective, core",0.01397847,1543,courses,courses
10/11/2016,"classes, program, transfer, school, wall, kaplan, reality, freshman",0.001816803,35,classes,courses
10/5/2016,"program, bachelor, degree, information, connect",0.037979376,4129,program,courses
10/3/2016,"program, degree, masters, bachelor",0.028839707,4048,program,courses
9/3/2016,"program, information, questions, university, sort, answer",0.053367578,219,program,courses
9/13/2016,"program, interested, information, enrollment, counselor, connect",0.060337439,5487,program,courses
10/8/2016,"classes, finish, paper, nursing, eligible, months",0.010525698,42,classes,courses
9/6/2016,"classes, flex, weeks, complete, traditional, flex_path, pace",0.01635405,1072,classes,courses
9/13/2016,"program, flex, complete, pass, flex_path, traditional, pace",0.013457888,939,program,courses
9/7/2016,"program, flex, complete, traditional, flex_path, gpa",0.016417291,1045,program,courses
9/19/2016,"program, nursing, flex, flex_path, bsn",0.016950408,1332,program,courses
9/3/2016,"classes, program, degree, bit, cost, paced, turn",0.010751353,29,classes,courses
9/7/2016,"program, doctor, work, phd, dissertation, public",0.018402275,1566,program,courses
9/7/2016,"program, education, certificate, masters, enter, wonderful, childhood",0.010913512,578,program,courses
9/8/2016,"academic, courses, payment, plan, balance, advisor, advising",0.015147002,1815,courses,courses
9/27/2016,"program, courses, sounds, curriculum, designed, pursue",0.010338041,598,program,courses
9/21/2016,"program, doctor, phd, work, dissertation, justice",0.013414566,1261,program,courses
9/19/2016,"program, doctor, research, phd, dissertation",0.008801305,415,program,courses
9/20/2016,"program, doctor, residency, phd, dissertation, dda",0.006650693,308,program,courses
10/12/2016,"program, education, learning, teaching, teacher, curriculum, instructions",0.006083905,320,program,courses
9/15/2016,"program, work, doctor, dissertation, residency, phd, research",0.007552009,355,program,courses
9/16/2016,"program, work, doctor, research, dissertation, residency, phd",0.006536416,244,program,courses
9/14/2016,"program, work, residency, dissertation, faculty, face",0.004450495,179,program,courses
9/23/2016,"program, work, student, questions, colleagues, excellent, provide, abuse",0.003812525,158,program,courses
9/9/2016,"low, program, work, psychology, intro, english, ashford",0.003374446,80,program,courses
10/3/2016,"courses, academic, plan, advisor, advising",0.01125065,1548,courses,courses
9/9/2016,"courses, plan, academic, registered, coach, advising",0.015960679,1857,courses,courses
9/9/2016,"schedule, work, fall, hours, appointment, late",0.010986454,976,schedule,courses
9/9/2016,"stick, classes, send, log, analytics, north, cops",0.003247542,41,classes,courses
9/10/2016,"courses, business, scholarship, transfer, resources",0.004707678,19,courses,courses
9/23/2016,"program, interested, bachelor, masters, pursuing, wonderful",0.053498589,4057,program,courses
9/20/2016,"program, interested, degree, bachelor, criminal, pursuing",0.072646874,5244,program,courses
9/26/2016,"program, interested, university, pursue, convenience, inquiry",0.051084168,4497,program,courses
9/19/2016,"program, university, interested, questions, inquiry, kaplan",0.082188802,5386,program,courses
9/13/2016,"hours, half, wrong, road",0.010795053,2261,hours,courses
10/11/2016,"program, back, team, work, feature, remote, reaction, promotion",0.003309345,94,program,courses
10/13/2016,"program, courses, new, back, quality, product, improve, concept",0.001723524,33,program,courses
10/14/2016,"program, questions, school, back, inbox, teacher, confident, concerns",0.002913762,7,program,courses
9/14/2016,"program, residency, dissertation, phd, growth",0.005531561,194,program,courses
9/14/2016,"courses, standard, program, work, content, britney, effect",0.006052193,332,courses,courses
9/16/2016,"program, services, human, masters, justice, criminal, phd",0.011784496,1132,program,courses
9/23/2016,"family, classes, work, marriage, therapy, illinois",0.007498697,511,classes,courses
9/16/2016,"program, degree, graduate, start, statement, internship, supervision, practicum",0.004526268,139,program,courses
9/16/2016,"program, work, classes, start, growth, dnp, holidays, capstone",0.002620146,5,program,courses
9/17/2016,"courses, guess, administration, transfer, plan",0.018409577,228,courses,courses
9/17/2016,"classes, program, experience, flex, discount, pass",0.012896905,51,classes,courses
9/17/2016,"books, program, excellent, work, provide, head",0.010546228,64,books,courses
9/17/2016,"program, helpful, nursing, work, specialization, apologize",0.02042379,212,program,courses
9/17/2016,"hours, classes, nursing, work, sort, discussion",0.012271049,113,hours,courses
9/17/2016,"classes, bit, paced, courses, live",0.013620673,104,classes,courses
9/17/2016,"resource, program, management, human, pop",0.022154937,150,program,courses
9/17/2016,"program, work, start, back, real, online",0.023246151,256,program,courses
9/19/2016,"classes, semester, military, criminal, justice, benefits",0.008168758,664,classes,courses
9/20/2016,"books, set, plan, academic, voicemail, bookstore",0.027639508,4071,books,courses
10/17/2016,"program, complete, flex, flex_path, traditional, format, pace",0.007804641,206,program,courses
10/14/2016,"program, courses, complete, flex, flex_path, traditional, pace",0.011191025,595,program,courses
10/7/2016,"courses, transfer, degree, business, accounting, electives, mba",0.013458424,1019,courses,courses
10/13/2016,"courses, work, business, learning, traditional, division, pdf, project",0.004676344,183,courses,courses
9/21/2016,"big, books, deal, work, army, food, vacation, minor",0.008463607,659,books,courses
9/22/2016,"quarter, cover, apply, approved, break",0.007150185,976,quarter,courses
9/30/2016,"classes, books, quarter, order, bookstore, load",0.016081458,2054,classes,courses
9/22/2016,"classes, pay, start, weeks, reimbursement, payment",0.019148655,2885,classes,courses
10/7/2016,"class, quarter, start, pay, discount, cost",0.02528929,3406,class,courses
10/5/2016,"classes, quarter, start, weeks, semester, depends",0.019290572,3141,classes,courses
9/28/2016,"classes, quarter, weeks, bit, semester, pace",0.016285877,2287,classes,courses
9/27/2016,"classes, quarter, weeks, courses, amount, cost",0.019615472,2395,classes,courses
10/8/2016,"classes, quarter, work, start, individual, division, depends",0.020361612,70,classes,courses
10/6/2016,"class, start, next, weeks",0.032909364,4935,class,courses
10/4/2016,"class, start, weeks, questions, extra, professor",0.015361413,2887,class,courses
9/29/2016,"classes, start, pay, weeks, semester",0.017487526,2592,classes,courses
10/3/2016,"classes, weeks, full, start, break",0.015037604,2866,classes,courses
9/26/2016,"classes, weeks, half, cost, breakdown, compare",0.010890275,1760,classes,courses
10/10/2016,"class, start, weeks, next, semester",0.028534401,4969,class,courses
9/23/2016,"classes, start, next, weeks, registered, academic, touch",0.029367987,3678,classes,courses
10/14/2016,"classes, start, quarter, weeks",0.020697447,2538,classes,courses
10/11/2016,"classes, start, quarter, weeks, scholarship",0.028459029,4165,classes,courses
10/13/2016,"classes, start, weeks, quarter, months",0.023909402,3317,classes,courses
10/17/2016,"classes, start, weeks, quarter, scholarship, instructor",0.019374016,1398,classes,courses
9/24/2016,"classes, degree, quarter, start, awesome, accreditation",0.010544331,31,classes,courses
9/24/2016,"books, financial, aid, expect",0.007215192,32,books,courses
10/12/2016,"program, complete, work, assessment, competencies, feedback, match",0.002078266,63,program,courses
9/24/2016,"cost, program, courses, move, management",0.01321053,71,program,courses
9/30/2016,"program, supply, start, send, chain, quit, space",0.00321644,85,program,courses
10/14/2016,"program, work, flex, classes, standard, mba, interaction",0.001539818,33,program,courses
9/24/2016,"hours, find, couple, stuff, home",0.028343155,278,hours,courses
9/24/2016,"classes, courses, start, money, play",0.019733574,123,classes,courses
9/26/2016,"least, electives, assuming, wrong, communication",0.006646077,858,electives,courses
9/28/2016,"program, requirements, license, state, internship, practicum, psychologist, clinical",0.009365276,725,program,courses
9/27/2016,"program, requirements, state, license, internship, residency",0.007440514,358,program,courses
9/29/2016,"program, residency, accreditation, state, travel, internship, florida",0.006369136,386,program,courses
9/26/2016,"program, state, requirements, license, practicum, licensure, accredited",0.010000429,887,program,courses
9/27/2016,"hours, morning, fun, pick, trip, wake, tuning, loved",0.009401412,726,hours,courses
9/29/2016,"books, materials, order, bookstore, voucher, purchase",0.007961995,571,books,courses
9/28/2016,"books, registered, orientation, email, bookstore, access",0.017046696,1792,books,courses
9/27/2016,"quarter, discussion, program, plan, seminar, unit",0.005296685,371,quarter,courses
9/27/2016,"courses, learners, quick, team, advising, advisor",0.019242413,2796,courses,courses
9/27/2016,"program, bachelor, information, enrollment, counselor, kaplan",0.047841509,3820,program,courses
10/7/2016,"program, questions, information, enrollment, counselor, connect",0.060669478,4997,program,courses
10/13/2016,"program, accredited, learning, school, regionally, commission, higher",0.007293247,431,program,courses
9/28/2016,"program, accredited, work, regionally, commission, professional",0.007111938,556,program,courses
10/12/2016,"program, quarter, work, start, accredited, cost, tuition, regionally",0.010066364,608,program,courses
10/5/2016,"classes, school, work, degree, structure, professor, psychology, paper",0.004035082,154,classes,courses
9/28/2016,"program, addiction, classes, state, gpa, depression, alternative",0.004074438,210,program,courses
9/28/2016,"bit, classes, work, requirements, language, essentially, borrow, perspective",0.00213731,101,classes,courses
9/28/2016,"balance, quarter, fall, spring, winter, existing",0.004845427,392,quarter,courses
10/1/2016,"program, nursing, psychology, work, clinical, human",0.030373061,122,program,courses
10/1/2016,"classes, weeks, email, send, paper, drop",0.022117265,90,classes,courses
10/1/2016,"classes, semester, degree, school, eligible, site, internship",0.011566441,32,classes,courses
10/1/2016,"follow, program, connect, degree, voice, info",0.039101557,138,program,courses
10/6/2016,"books, access, bookstore, materials, purchase",0.014664659,1245,books,courses
10/10/2016,"books, access, materials, bookstore, download, purchase",0.014140424,1332,books,courses
10/5/2016,"books, assignments, unit, discussion, bookstore",0.014010285,1342,books,courses
10/11/2016,"books, click, log, link, bookstore, download",0.021144988,2425,books,courses
10/13/2016,"books, click, password, open, download, bookstore",0.014908067,1364,books,courses
10/4/2016,"books, order, bookstore, resource, throw, purchase",0.009628995,705,books,courses
10/3/2016,"books, registered, accept, offer, bookstore, congratulations",0.014809557,2150,books,courses
10/7/2016,"books, resource, order, bookstore, purchase, store",0.017374219,1492,books,courses
10/12/2016,"books, writing, paper, resources, download, library, bookstore",0.012251568,1032,books,courses
10/3/2016,"assignments, discussion, reading, unit, feedback",0.007939028,948,assignments,courses
10/10/2016,"quarter, loan, scholarship, student, tuition, cost",0.012442254,1639,quarter,courses
10/12/2016,"program, counseling, license, masters, mental, clinical",0.016596305,1207,program,courses
10/17/2016,"program, requirements, work, state, license, practicum, internship, residency",0.008418527,174,program,courses
10/14/2016,"program, work, accredited, degree, internship, practicum, residency",0.006521824,277,program,courses
10/13/2016,"program, work, license, accredited, internship, licensure",0.009773351,412,program,courses
10/4/2016,"hours, work, half, job, spend, honestly, frame",0.009362337,1408,hours,courses
10/12/2016,"courses, accounting, degree, requirements, mba, evaluation",0.012710538,1248,courses,courses
10/17/2016,"courses, program, accredited, general, regionally",0.01095502,567,courses,courses
10/13/2016,"courses, program, general, complete, elective, specialization",0.013209379,1481,courses,courses
10/5/2016,"enter, capstone, plan, search, temporary",0.00349954,140,capstone,courses
10/8/2016,"classes, flex, weeks, average, semester",0.011692613,42,classes,courses
10/8/2016,"classes, transfer, sounds, start, info, bit",0.035519483,218,classes,courses
10/8/2016,"program, doctor, education, school, kids, teaching",0.028294897,175,program,courses
10/12/2016,"program, doctor, phd, research, dissertation",0.010291387,613,program,courses
10/13/2016,"program, doctor, research, phd, dissertation",0.013034525,968,program,courses
10/17/2016,"program, doctor, teaching, phd, dissertation",0.01268693,363,program,courses
10/14/2016,"program, research, doctor, phd, dissertation",0.008643661,389,program,courses
10/11/2016,"program, research, phd, work, dissertation, residency",0.009150723,473,program,courses
10/10/2016,"program, work, start, quarter, dissertation, residency, terms, flexibility",0.009774768,784,program,courses
10/10/2016,"courses, basically, military, list, benefits",0.011693672,1925,courses,courses
10/11/2016,"classes, work, clinical, nursing, informatics, complain, msn",0.001507783,40,classes,courses
10/12/2016,"classes, find, change, figure, justice, criminal, surprised",0.019492371,3330,classes,courses
10/12/2016,"program, certificate, therapy, requirements, plate, therapist",0.003488143,58,program,courses
10/13/2016,"direct, department, giving, details, deposit",0.009641599,1886,department,courses
10/14/2016,"courses, transfer, human, science, electives",0.00676288,380,courses,courses
10/14/2016,"program, online, roughly, classes, deadlines, bigger, response",0.002315226,94,program,courses
10/14/2016,"hours, residency, half, new_york, atlanta, hotel",0.009551144,682,hours,courses
10/15/2016,"challenge, class, complete, work, level, cover",0.011184781,22,class,courses
10/15/2016,"part, class, student, online, fast",0.011175952,60,class,courses
10/17/2016,"program, degree, bachelor, complete, fit, associates",0.01831692,930,program,courses
10/15/2016,"quarter, start, program, cost, pass, format",0.012140994,30,quarter,courses
10/15/2016,"class, pick, work, guess, system",0.030285022,111,class,courses
10/15/2016,"courses, class, program, wonderful, additional, education",0.019229303,47,courses,courses
10/17/2016,"program, courses, evaluation, gpa, emergency, jacksonville",0.007432487,131,program,courses
10/17/2016,"hours, guess, care, schedule, tied",0.017235899,1512,hours,courses
8/26/2016,"social, family, human, services, profit, drug, addiction",0.00991971,394,social,degrees
10/14/2016,"masters, program, degree, bachelor, psychology, criminal",0.039479686,3104,masters,degrees
9/3/2016,"masters, psychology, program, work, touch, child",0.051523239,190,masters,degrees
9/12/2016,"nursing, bsn, msn, online, dnp",0.010492615,668,nursing,degrees
9/6/2016,"nursing, bsn, msn, program, informatics",0.009750584,351,nursing,degrees
9/28/2016,"nursing, bsn, msn, program, instance",0.00753752,327,nursing,degrees
9/26/2016,"nursing, bsn, program, msn, dnp",0.01109943,678,nursing,degrees
9/14/2016,"nursing, bsn, program, msn, informatics",0.009508029,378,nursing,degrees
9/1/2016,"nursing, program, bsn, msn, city",0.01044134,384,nursing,degrees
9/8/2016,"nursing, program, bsn, msn, dnp",0.008089746,285,nursing,degrees
9/2/2016,"nursing, program, bsn, msn, dnp",0.01153213,325,nursing,degrees
8/29/2016,"nursing, program, bsn, msn, dnp",0.009970239,336,nursing,degrees
9/29/2016,"nursing, program, bsn, msn, dnp",0.01140962,893,nursing,degrees
8/26/2016,"nursing, program, bsn, msn, dnp",0.008836297,215,nursing,degrees
9/13/2016,"nursing, program, bsn, msn, informatics",0.007810652,324,nursing,degrees
9/16/2016,"nursing, program, bsn, msn, informatics",0.010603499,546,nursing,degrees
8/31/2016,"nursing, program, bsn, msn, partner",0.009322209,324,nursing,degrees
9/7/2016,"nursing, program, bsn, msn, practitioner",0.011044002,366,nursing,degrees
9/30/2016,"nursing, program, bsn, msn, practitioner",0.007253643,251,nursing,degrees
9/27/2016,"nursing, program, bsn, msn, ship, dnp",0.008459912,317,nursing,degrees
8/30/2016,"nursing, program, msn, bsn, dnp, practitioner",0.009405585,295,nursing,degrees
9/9/2016,"certificate, apply, behavior, program, aba, pennsylvania",0.007837382,497,certificate,degrees
9/1/2016,"certificate, behavior, certified, degree, aba",0.007765656,454,certificate,degrees
9/14/2016,"certificate, masters, graduate, work, aba, addiction, certified",0.010475652,925,certificate,degrees
8/30/2016,"certificate, program, behavior, masters, aba, analysis",0.009847138,491,certificate,degrees
8/26/2016,"certificate, program, masters, behavior, aba, analysis",0.012639807,541,certificate,degrees
9/16/2016,"certificate, program, masters, behavior, analysis, credential",0.013215144,968,certificate,degrees
9/13/2016,"certificate, social, program, masters, behavior, aba",0.011135069,987,certificate,degrees
9/14/2016,"accounting, project, work, reimbursement, income",0.004423384,267,accounting,degrees
8/26/2016,"psychology, counseling, program, masters, psychologist, clinical, mental",0.013536969,737,psychology,degrees
8/29/2016,"psychology, program, masters, clinical, psychologist, behavior",0.010516476,722,psychology,degrees
8/30/2016,"psychology, program, masters, counseling, psychologist, clinical, addiction",0.014365871,1169,psychology,degrees
9/1/2016,"masters, psychology, program, interested, child, guarantee",0.013999214,1294,masters,degrees
9/7/2016,"degree, accredited, application, start, commission, regionally, due",0.009943768,474,degree,degrees
8/30/2016,"nursing, bsn, program, session, flex_path, standard",0.003796653,96,nursing,degrees
8/27/2016,"psychology, courses, start, research, quarter, compare",0.012002461,32,psychology,degrees
